paper_id,arxiv_id,arxiv_url,title,published_at,terra_composite,jev_composite,terra_rank,jev_rank,rank_gap,terra_technical_significance,terra_apparent_novelty,terra_practical_applicability,terra_professional_value,terra_learning_value,terra_evidence_strength,jev_technical_significance,jev_apparent_novelty,jev_practical_applicability,jev_professional_value,jev_learning_value,jev_evidence_strength,jev_confidence,organisations,is_golden,was_editorial_pick
193268,2609.14306,https://arxiv.org/abs/2609.14306,Flattening Every Memory Peak in Long-Context Mixture-of-Experts Training,2026-09-13 00:00:00+00:00,8.7,7.3032,4,58,-54,9.0,8.0,9.0,9.0,8.5,7.5,8.5,7.5,8.0,8.5,8.5,6.5,0.7516666666666667,,True,none
197232,2609.19504,https://arxiv.org/abs/2609.19504,For Your Eyes Only: Evaluating Coordination Between Isolated Language Model Instances,2026-09-16 00:00:00+00:00,7.34,6.1397,654,600,54,7.0,8.0,6.5,7.5,8.0,7.0,7.0,7.0,6.0,7.0,7.5,6.5,0.7216666666666667,,False,none
197451,2609.19937,https://arxiv.org/abs/2609.19937,Error bounds in Sobolev norms for approximations with norm constrained ReLU neural networks,2026-09-17 00:00:00+00:00,6.68,4.2408,941,995,-54,7.0,6.5,6.0,7.0,7.0,6.0,7.0,6.0,3.5,4.0,7.0,2.0,0.64,,False,none
198125,2603.22161,https://arxiv.org/abs/2603.22161,Causal Evidence that Language Models use Confidence to Drive Behavior,2026-09-18 00:00:00+00:00,7.9,6.919,240,186,54,8.0,8.0,7.5,8.0,8.0,7.5,8.0,7.0,7.0,7.5,8.0,7.5,0.77,Google DeepMind; Google DeepMind (United Kingdom); Princeton University,False,none
200698,2609.24868,https://arxiv.org/abs/2609.24868,DualWAM: Dual-System World Action Models for Asynchronous Global Planning and Local Refinement,2026-09-21 00:00:00+00:00,7.74,6.4592,353,407,-54,8.0,7.5,8.0,7.5,7.5,7.5,7.5,7.0,7.0,7.5,8.0,6.0,0.79,,False,none
195937,2601.13874,https://arxiv.org/abs/2601.13874,Finite-Sample Unbiased Variance of MMD under Unbalanced Sampling: Exact Estimation and Quasi-Linear Computation,2026-09-16 00:00:00+00:00,7.28,6.052,703,650,53,7.5,7.0,7.0,7.5,7.5,7.0,7.5,7.0,7.0,6.5,7.5,5.0,0.7533333333333333,Northwestern Polytechnical University,False,none
196640,2609.18772,https://arxiv.org/abs/2609.18772,Zero-Shot Cross-Lingual Recognition of Sign Language Handshapes,2026-09-16 00:00:00+00:00,7.22,5.7955,738,791,-53,7.0,7.5,7.5,7.0,7.0,6.5,7.0,7.5,5.0,6.5,7.5,5.5,0.7216666666666667,,False,none
199252,2509.00754,https://arxiv.org/abs/2509.00754,Negation-Aware Weighted Information Fusion for Reliable Evidential Reasoning,2026-09-19 00:00:00+00:00,6.5,5.344,971,918,53,6.5,6.5,6.5,6.5,6.5,6.0,7.0,6.5,5.5,5.5,7.5,4.5,0.6783333333333333,Hebei University of Technology; Northwestern Polytechnical University; Tsinghua University; University of Alberta,False,none
200484,2609.24433,https://arxiv.org/abs/2609.24433,FoldQuantVLA: Native Low-Bit Quantization of Vision-Language-Action Models via Consistent Folding,2026-09-21 00:00:00+00:00,8.1,6.9375,122,175,-53,8.0,7.5,9.0,8.5,7.5,8.0,7.5,6.5,8.0,8.0,8.0,7.5,0.8116666666666666,,False,none
196982,2509.11983,https://arxiv.org/abs/2509.11983,Low-rank Orthogonalization for Large-scale Matrix Optimization with Applications to Foundation Model Training,2026-09-17 00:00:00+00:00,7.12,5.61,797,849,-52,7.5,6.5,7.5,7.0,7.0,7.0,7.0,6.5,6.5,5.5,7.5,5.0,0.715,Linköping University; Peking University; University of Minnesota,False,none
197851,2505.05145,https://arxiv.org/abs/2505.05145,Understanding In-context Learning of Addition via Activation Subspaces,2026-09-17 00:00:00+00:00,7.14,5.6206,792,844,-52,7.5,7.5,5.5,7.0,8.5,6.5,8.0,7.0,3.5,4.0,8.5,6.5,0.6933333333333334,"University of California, Berkeley",False,none
197965,2609.21000,https://arxiv.org/abs/2609.21000,Do Spinning Radar Doppler Velocity Measurements Improve Vehicle Detection and Tracking?,2026-09-17 00:00:00+00:00,7.8,6.7525,308,256,52,8.0,7.0,8.5,8.0,7.5,8.0,7.5,6.5,7.0,8.0,8.0,7.5,0.8033333333333333,,False,none
198292,2609.21242,https://arxiv.org/abs/2609.21242,SafeStyle: Calibrated Style Residual Injection for Controllable Style-Leakage Trade-off in Diffusion Stylization,2026-09-18 00:00:00+00:00,7.28,5.8474,710,762,-52,7.0,7.0,8.0,7.5,7.0,6.5,7.0,6.5,6.5,6.5,7.5,5.5,0.765,,False,none
199413,2605.27690,https://arxiv.org/abs/2605.27690,TRACES: Proactive Safety Auditing for Multi-Turn LLM Agents via Trajectory-State Modeling,2026-09-19 00:00:00+00:00,6.98,5.7782,855,803,52,7.0,6.5,7.5,7.0,7.0,5.5,7.0,6.5,6.5,7.5,7.5,4.5,0.7816666666666666,"Brown University; Rutgers, The State University of New Jersey; Texas A&M University",False,none
196252,2609.17956,https://arxiv.org/abs/2609.17956,TACTICS: Taxonomy-Aware Intelligent Corpus Sampling for Machine Translation,2026-09-16 00:00:00+00:00,7.6,6.307,445,495,-50,7.5,7.5,8.0,7.5,7.5,7.0,7.5,7.0,7.0,8.0,8.0,5.0,0.7566666666666667,Amazon,False,none
198685,2609.22064,https://arxiv.org/abs/2609.22064,BrainWideBench: Benchmarking large-scale pretraining and across-animal transfer in multi-region neural recordings,2026-09-18 00:00:00+00:00,6.96,5.7376,865,815,50,7.0,6.5,7.0,7.5,7.0,7.5,7.5,7.0,4.5,5.5,8.0,6.0,0.6516666666666666,,False,none
199266,2510.06145,https://arxiv.org/abs/2510.06145,Bimanual 3D Hand Motion and Articulation Forecasting in Everyday Images,2026-09-19 00:00:00+00:00,6.94,5.7024,873,823,50,7.0,6.5,7.0,7.0,7.5,6.5,7.0,6.5,5.5,6.0,7.5,6.0,0.6966666666666667,Massachusetts Institute of Technology; University of Illinois Urbana-Champaign,False,none
196792,2609.19104,https://arxiv.org/abs/2609.19104,rMuscle: Robotic Muscle Memory for Efficient Vision-Language-Action Model Inference,2026-09-16 00:00:00+00:00,7.28,6.0377,706,657,49,7.0,7.0,8.0,7.5,7.0,7.0,6.5,6.5,7.5,7.5,7.5,5.5,0.7933333333333333,Shanghai Jiao Tong University,False,none
199132,2609.22695,https://arxiv.org/abs/2609.22695,A Survey on the Linear Representation Hypothesis,2026-09-19 00:00:00+00:00,6.66,3.9712,949,998,-49,6.5,6.5,6.0,7.0,8.0,6.0,5.5,6.0,3.5,5.0,8.0,1.0,0.63,University of Illinois Urbana-Champaign,False,none
200262,2609.24259,https://arxiv.org/abs/2609.24259,MemCalib: Benchmarking and Optimizing Memory Use in LLM Agents,2026-09-21 00:00:00+00:00,8.0,6.802,195,244,-49,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.5,7.0,7.5,8.0,6.5,0.7883333333333333,Alibaba Group (China); Fudan University,False,none
198554,2609.21770,https://arxiv.org/abs/2609.21770,XCalib Depth-Guided Geometric Optimization for Dense Thermal-Visible Video Registration,2026-09-18 00:00:00+00:00,7.22,5.7949,744,792,-48,7.5,6.5,8.0,7.0,7.0,6.5,7.0,6.5,7.0,7.0,7.5,4.5,0.7466666666666666,,False,none
198780,2609.20761,https://arxiv.org/abs/2609.20761,Agile-WAM: An Agile Tactile World Action Model for Contact-Rich Robot Control,2026-09-18 00:00:00+00:00,7.82,6.6066,278,326,-48,8.0,7.5,8.0,8.0,7.5,8.0,7.5,6.5,7.5,7.5,7.5,7.0,0.825,,False,none
39288,2511.22228,https://arxiv.org/abs/2511.22228,3D-Consistent Multi-View Editing by Correspondence Guidance,2026-09-01 00:00:00+00:00,6.72,5.4448,936,889,47,6.5,6.0,7.5,7.0,7.0,6.5,7.0,6.0,6.5,6.5,7.5,4.0,0.7116666666666667,Chalmers University of Technology; Korea University,True,none
198351,2609.21347,https://arxiv.org/abs/2609.21347,Cube-Splat: High-Fidelity 360Â° Gaussian Splatting SLAM via Cubemap Factorization and Adjoint-Consistent Optimization,2026-09-18 00:00:00+00:00,7.84,6.6409,262,309,-47,8.0,8.0,7.5,8.0,7.5,8.0,8.0,7.5,6.5,7.0,8.0,6.5,0.7316666666666667,Ant Group (China); Zhejiang University,False,none
195841,2410.05433,https://arxiv.org/abs/2410.05433,2Fast-2Lamaa: Large-Scale Lidar-Inertial Localization and Mapping with Continuous Distance Fields,2026-09-16 00:00:00+00:00,8.02,7.0434,172,126,46,8.0,7.5,9.0,8.0,7.5,8.5,8.0,6.5,8.5,8.0,8.0,7.0,0.7666666666666667,University of Technology Sydney,False,none
196809,2609.19144,https://arxiv.org/abs/2609.19144,A Zeroth-Order Paradigm for LLM Preference Alignment,2026-09-16 00:00:00+00:00,7.46,6.1397,555,601,-46,7.5,7.5,7.0,7.5,8.0,6.5,7.5,7.5,5.5,6.0,7.5,6.5,0.6916666666666667,"Columbia University; New York University; University of California, Berkeley",False,none
199490,2609.22771,https://arxiv.org/abs/2609.22771,ParA-LLM: A Unified Approach to Paralinguistic and Acoustic Speech Understanding,2026-09-19 00:00:00+00:00,7.62,6.3187,440,486,-46,7.5,7.0,8.0,8.0,8.0,7.0,7.5,6.5,6.5,7.5,7.5,6.5,0.765,"University of Maryland, College Park",False,none
199590,2609.22949,https://arxiv.org/abs/2609.22949,Beyond Single-Model Injection: A Threat Model and Defense Architecture for Prompt Injection in Multi-Agent Systems,2026-09-19 00:00:00+00:00,8.2,7.5166,69,24,45,8.5,7.5,8.5,8.5,8.0,7.0,8.0,7.5,8.5,9.0,9.0,7.0,0.8216666666666667,Boston University,False,none
196679,2609.18857,https://arxiv.org/abs/2609.18857,Taming the Agentic RAN: Stability-Guaranteed Arbitration of Autonomous AI Agents in O-RAN,2026-09-16 00:00:00+00:00,8.54,7.2705,20,64,-44,8.5,8.5,9.0,8.5,8.0,8.0,8.0,7.5,7.5,8.5,8.0,7.5,0.8033333333333333,Worcester Polytechnic Institute,False,none
197242,2609.19521,https://arxiv.org/abs/2609.19521,LSTM-UT and Recurrent-Depth Transformers on Cellular Automata,2026-09-17 00:00:00+00:00,5.7,5.1392,994,950,44,5.5,6.0,5.0,5.5,7.0,6.5,7.0,6.5,3.5,4.5,7.5,6.0,0.705,,False,none
199115,2609.22664,https://arxiv.org/abs/2609.22664,From Capability to Assurance in Autonomous Penetration-Testing Harnesses: A Framework and Reference Implementation,2026-09-19 00:00:00+00:00,7.7,6.6,380,336,44,7.5,7.5,7.5,8.0,8.5,6.5,7.5,7.5,6.5,8.0,8.5,6.0,0.765,,False,none
192435,2609.13728,https://arxiv.org/abs/2609.13728,TyPatch: Transforming Patches into Typestate Rules for Kernel Bug Detection,2026-09-12 00:00:00+00:00,8.42,7.2254,28,71,-43,8.5,8.0,9.0,8.5,8.0,8.5,8.5,7.5,8.0,7.5,8.0,7.0,0.7533333333333334,Tsinghua University; University of Hong Kong,True,none
197999,2609.21079,https://arxiv.org/abs/2609.21079,DLB: Distributed Load Balancing at Scale for Generative AI Inference,2026-09-17 00:00:00+00:00,8.3,7.9265,49,6,43,8.5,7.5,9.0,8.5,8.0,9.0,8.5,6.5,9.5,9.0,8.5,8.5,0.8316666666666667,Columbia University; Cornell University; Google (United States),False,none
198356,2609.21358,https://arxiv.org/abs/2609.21358,FAN: Foresight Action Normalization for Continual Adaptation of Vision-Language-Action Models,2026-09-18 00:00:00+00:00,7.66,6.5335,407,364,43,7.5,7.5,8.0,7.5,8.0,7.0,7.0,7.0,7.5,7.5,8.0,6.5,0.79,Huazhong University of Science and Technology; University of Hong Kong,False,none
199400,2605.17707,https://arxiv.org/abs/2605.17707,Speed Kills: Exploring Confused Deputy Attacks Through Edge AI Accelerators,2026-09-20 00:00:00+00:00,8.52,7.2674,22,65,-43,8.5,8.5,8.5,9.0,8.0,8.0,8.0,7.5,8.5,8.5,8.5,6.5,0.7566666666666667,,False,none
197355,2609.19767,https://arxiv.org/abs/2609.19767,Benchmarking MLLMs via Cognitive Expected Scene Graph for Safety-Critical Visual Negation Understanding,2026-09-17 00:00:00+00:00,6.74,5.4579,927,885,42,6.5,6.5,7.0,7.0,7.0,5.5,7.0,7.0,6.0,6.5,7.5,3.5,0.6816666666666666,,False,none
199320,2602.06674,https://arxiv.org/abs/2602.06674,CytoCrowd: A Multi-Annotator Benchmark Dataset for Cytology Image Analysis,2026-09-19 00:00:00+00:00,7.24,5.8301,733,775,-42,7.0,7.0,7.5,7.5,7.5,7.0,6.5,6.5,7.0,7.0,7.0,5.5,0.745,Hong Kong University of Science and Technology; Sun Yat-sen University; The Hong Kong University of Science and Technology (Guangzhou),False,none
199323,2602.13718,https://arxiv.org/abs/2602.13718,HybridFlow: A 2-NFE Generative Policy for Real-Time Robotic Manipulation,2026-09-20 00:00:00+00:00,8.04,7.0485,164,122,42,8.0,8.0,8.5,8.0,7.5,7.0,7.5,7.0,8.0,8.0,8.0,7.5,0.8316666666666667,Chinese University of Hong Kong; Hong Kong Polytechnic University; Shanghai University of Engineering Science; University of California San Diego; Zhejiang University,False,none
199398,2605.15240,https://arxiv.org/abs/2605.15240,On Kernel Eigen-alignments of KRR: Reconstruction and Generalization,2026-09-19 00:00:00+00:00,6.7,4.8263,939,981,-42,7.0,6.5,5.5,7.0,8.0,6.0,6.5,6.0,4.5,4.5,7.5,4.5,0.6833333333333333,Rochester Institute of Technology,False,none
200082,2609.23950,https://arxiv.org/abs/2609.23950,ORION-CMR: On-scanner Reporting with Integrated Foundation Model for End-to-End Cardiac MRI Analysis and Interpretation,2026-09-20 00:00:00+00:00,8.36,7.2137,36,78,-42,8.5,8.0,9.0,8.5,7.5,7.0,8.5,8.0,7.5,8.5,7.5,6.5,0.7383333333333333,,False,none
200247,2609.24236,https://arxiv.org/abs/2609.24236,Efficient Dense Vector Search within Knowledge Graph Content Embeddings,2026-09-21 00:00:00+00:00,8.1,6.9706,120,162,-42,8.0,7.5,9.0,8.5,7.5,8.5,8.0,7.0,7.5,8.0,8.0,7.0,0.8066666666666666,Graz University of Technology; University of Padua,False,none
200493,2609.24452,https://arxiv.org/abs/2609.24452,Do LiDAR Language Models Really Understand Spatio-temporal Relationships?,2026-09-21 00:00:00+00:00,8.0,6.9748,197,155,42,8.0,8.0,8.0,8.0,8.0,8.5,7.5,7.0,7.0,8.0,8.0,8.0,0.8083333333333333,"Karlsruhe Institute of Technology; Sofia University ""St. Kliment Ohridski""",False,none
197416,2609.19876,https://arxiv.org/abs/2609.19876,SlugTrails: An Egocentric Benchmark for Floor Plan Localization in Large Buildings,2026-09-17 00:00:00+00:00,8.02,7.03,174,133,41,8.0,7.5,8.0,8.5,8.5,8.0,8.0,7.5,7.0,7.5,8.0,7.5,0.7833333333333333,"University of California, Santa Cruz",False,none
198515,2609.21698,https://arxiv.org/abs/2609.21698,Diffusion-Based Tumor Inpainting for Renal Segmentation under Clinical Data Scarcity,2026-09-18 00:00:00+00:00,7.48,6.3008,540,499,41,7.5,7.0,8.0,7.5,7.5,6.5,7.0,6.5,7.0,8.0,8.0,6.0,0.77,Institute of Computer Science; McGill University; University of Bern; University of Tartu,False,none
198542,2609.21751,https://arxiv.org/abs/2609.21751,ForceTwin: Physics-informed Digital Twins for Robotic Manipulation from Instrumented Human Interaction,2026-09-18 00:00:00+00:00,7.92,6.916,230,189,41,8.0,7.5,8.5,8.0,7.5,8.0,8.0,7.5,7.0,7.5,8.0,7.0,0.765,ETH Zurich,False,none
200223,2609.24199,https://arxiv.org/abs/2609.24199,"Vimarsha: Faithful ASR Evaluation for Indian Languages with Demographic Diversity, In-the-Wild Audio and Spelling Variations",2026-09-21 00:00:00+00:00,8.18,7.0526,80,121,-41,8.0,8.0,8.5,8.5,8.0,7.0,8.0,7.5,8.0,8.0,8.0,6.5,0.775,Indian Institute of Technology Madras,False,none
197020,2601.19406,https://arxiv.org/abs/2601.19406,Sim-and-Human Co-training for Data-Efficient and Scene-Generalizable Bimanual Manipulation,2026-09-17 00:00:00+00:00,7.64,6.3724,418,458,-40,8.0,7.5,7.5,7.5,7.5,6.5,7.0,6.5,7.5,7.5,7.5,6.5,0.7866666666666666,Southwest Jiaotong University; Tongji University,False,none
197676,2609.20404,https://arxiv.org/abs/2609.20404,Learning Principal-Agent Contracts for Equitable Smallholder Carbon Farming under Moral Hazard and Adverse Selection,2026-09-17 00:00:00+00:00,7.24,5.9858,730,690,40,7.5,7.0,6.5,7.5,8.0,6.5,7.0,7.0,6.0,7.0,8.0,5.5,0.6933333333333334,,False,none
197840,2609.20820,https://arxiv.org/abs/2609.20820,Workspace Models: Lightweight Robotic Memory via Saliency-Driven Supervision,2026-09-17 00:00:00+00:00,7.16,5.899,775,735,40,7.0,6.5,8.0,7.5,7.0,7.0,7.0,6.5,7.0,7.0,7.5,5.0,0.7616666666666666,Carnegie Mellon University; Massachusetts Institute of Technology,False,none
198249,2609.21172,https://arxiv.org/abs/2609.21172,TierKV: Long-Context On-Device LLMs via Predictive Multi-Tier KV Caching,2026-09-18 00:00:00+00:00,8.02,6.8557,177,217,-40,8.0,7.5,9.0,8.0,7.5,7.5,8.0,7.0,7.5,8.0,8.0,6.5,0.785,Peking University; University of Georgia; Western Digital (United States),False,none
100541,2607.09791,https://arxiv.org/abs/2607.09791,"Gauge dependence and structured-output corruption in sign-branched repetition penalties: measurements across models, inference stacks, and alternative repetition controls",2026-09-02 00:00:00+00:00,8.2,7.52,62,23,39,7.5,8.0,9.0,8.5,8.5,8.0,8.0,7.0,8.5,8.5,8.5,8.0,0.7933333333333333,,True,none
142581,2609.04290,https://arxiv.org/abs/2609.04290,Evidence Integration in Large Language Models,2026-09-03 00:00:00+00:00,8.22,7.663,55,16,39,8.5,8.5,7.5,8.0,8.5,8.5,8.5,8.0,6.5,8.0,8.5,9.0,0.775,Massachusetts Institute of Technology,True,none
198745,2603.05294,https://arxiv.org/abs/2603.05294,STRUCTUREDAGENT: Planning with AND/OR Trees for Long-Horizon Web Tasks,2026-09-19 00:00:00+00:00,7.38,6.0192,630,669,-39,7.5,7.0,7.5,7.5,7.5,7.0,7.0,6.5,6.5,7.0,7.5,6.0,0.7583333333333333,Amazon; University of Massachusetts Amherst; University of Virginia; Virginia Commonwealth University,False,none
199892,2609.23549,https://arxiv.org/abs/2609.23549,Physics-residual machine learning predicts oxygen-evolution catalyst activity beyond the training range from sparse polarization measurements,2026-09-20 00:00:00+00:00,7.92,6.9005,236,197,39,8.0,7.5,8.5,8.0,7.5,8.5,7.5,7.0,8.0,7.0,8.0,7.5,0.7933333333333333,,False,none
200256,2609.24249,https://arxiv.org/abs/2609.24249,Reinforcement Learning Inspired Black-box Adversarial Attacks for Computer Vision,2026-09-21 00:00:00+00:00,6.7,5.3976,940,901,39,7.0,6.0,7.0,7.0,6.5,6.5,6.5,5.5,6.5,6.0,7.0,5.5,0.725,Deutsches Zentrum für Luft- und Raumfahrt e. V. (DLR),False,none
200725,2609.24927,https://arxiv.org/abs/2609.24927,"Et Tu, Brute? Economic Misalignment in Personal AI Agents",2026-09-21 00:00:00+00:00,8.36,7.215,37,76,-39,8.5,8.0,8.0,9.0,8.5,8.0,7.5,7.0,8.5,8.5,8.0,7.5,0.7616666666666667,Carnegie Mellon University,False,none
197347,2609.19745,https://arxiv.org/abs/2609.19745,Region-Level Policy Optimization for Fine-grained MLLM Perception,2026-09-17 00:00:00+00:00,8.04,7.0798,153,115,38,8.0,8.0,8.5,8.0,7.5,7.5,8.0,7.5,7.5,8.0,8.0,7.0,0.7866666666666666,City University of Hong Kong; The University of Sydney,False,none
199529,2609.22840,https://arxiv.org/abs/2609.22840,ForceRFT: Refining VLA Actions through Force-Guided Residual Reinforcement Learning,2026-09-19 00:00:00+00:00,7.56,6.248,487,525,-38,7.5,7.5,7.5,7.5,8.0,7.0,7.0,7.0,6.5,7.5,8.0,6.0,0.8,Eastern Institute of Technology; Jiangnan University; National University of Singapore; Shanghai Jiao Tong University; The Hong Kong University of Science and Technology (Guangzhou),False,none
197101,2605.26163,https://arxiv.org/abs/2605.26163,"Adversarial Water-Filling: Theory, Algorithms, and a Domain-Specific Wireless Foundation Model",2026-09-17 00:00:00+00:00,7.46,6.1424,557,594,-37,7.5,7.5,7.0,7.5,8.0,8.0,8.0,7.5,5.5,5.5,8.0,6.0,0.5883333333333334,Nanyang Technological University; Princeton University,False,none
200150,2609.24092,https://arxiv.org/abs/2609.24092,DocMIDE: Learning Multi-Hop Implicit Derivation in Visually Rich Documents,2026-09-21 00:00:00+00:00,7.88,6.8614,252,215,37,8.0,7.5,8.0,8.0,8.0,8.0,8.0,6.5,7.5,8.0,8.0,7.0,0.7916666666666666,Hong Kong Polytechnic University,False,none
98681,2607.08152,https://arxiv.org/abs/2607.08152,LEXIC: Lightweight On-Device Decoding of Reading Comprehension from Eye Movements,2026-09-14 00:00:00+00:00,4.4,5.0516,999,963,36,4.0,4.0,5.0,4.5,5.0,7.0,6.0,5.5,5.5,6.0,6.5,5.5,0.6866666666666666,NVIDIA; Seoul National University,True,none
105913,2607.23264,https://arxiv.org/abs/2607.23264,X-Stage: Modeling Post-Issue Backpressure in GPU Communication--Computation Fusion,2026-09-14 00:00:00+00:00,8.04,7.0798,149,113,36,8.0,8.0,8.5,8.0,7.5,7.5,8.0,7.5,7.5,8.0,8.0,7.0,0.7766666666666666,NVIDIA; Tsinghua University,True,none
196468,2609.18396,https://arxiv.org/abs/2609.18396,Reliable Virtual Sensing: A Multi-Domain Benchmark for Robustness Under Sensor Failures,2026-09-16 00:00:00+00:00,7.98,6.956,202,166,36,8.0,7.5,8.5,8.0,8.0,8.5,7.5,7.0,7.5,8.0,8.0,7.5,0.79,Leiden University; TH Köln - University of Applied Sciences,False,none
197935,2609.20905,https://arxiv.org/abs/2609.20905,Uncertainty-driven training for three-dimensional calibrated lung nodule classification,2026-09-17 00:00:00+00:00,7.1,5.8422,806,770,36,7.0,6.0,8.0,7.5,7.5,7.5,6.5,5.0,6.5,7.5,7.5,7.0,0.7983333333333333,University of Manchester,False,none
197952,2609.20973,https://arxiv.org/abs/2609.20973,Complex Problem Solving in Large Language Models: A Statistical Control Survey and Diagnostic Framework,2026-09-17 00:00:00+00:00,6.38,5.1766,983,947,36,6.5,5.5,6.5,6.5,7.5,4.5,7.0,7.0,6.5,8.0,8.5,0.5,0.76,Boston University; Carnegie Mellon University; Harvard University; Stanford University; University of Arizona; University of Central Florida; University of Georgia,False,none
200430,2609.24328,https://arxiv.org/abs/2609.24328,A Distributional Optimisation Perspective on Combining Models in Deep Learning,2026-09-21 00:00:00+00:00,7.02,5.4736,845,881,-36,7.0,7.0,6.5,7.0,8.0,6.5,7.0,6.5,5.0,5.0,7.5,6.0,0.7116666666666667,Newcastle University,False,none
196319,2609.18092,https://arxiv.org/abs/2609.18092,ReRadar: Robust Radar Global Localization via Rotation-Equivariant Descriptor Learning,2026-09-16 00:00:00+00:00,7.48,6.3008,531,496,35,7.5,7.0,8.0,7.5,7.5,6.5,7.5,6.0,7.0,7.5,7.5,6.5,0.7733333333333333,Hanoi University of Science and Technology,False,none
196461,2609.18388,https://arxiv.org/abs/2609.18388,GeoMesh: Workload-Balanced and Sign-Compressed Geo-Distributed LLM Training,2026-09-16 00:00:00+00:00,7.82,6.8288,265,230,35,8.0,7.5,8.0,8.0,7.5,7.0,8.0,7.0,8.0,8.0,8.0,6.0,0.7666666666666667,Korea University; Microsoft,False,none
198580,2609.21821,https://arxiv.org/abs/2609.21821,Adaptive Uncertainty-Aware Modeling and Stochastic Radial Basis Function Predictive Control for Personalized Fluid Resuscitation,2026-09-18 00:00:00+00:00,7.44,6.1248,574,609,-35,8.0,7.5,6.5,7.5,7.5,6.0,8.0,7.5,5.0,6.0,8.0,6.0,0.6233333333333333,Kent State University; U.S. National Science Foundation,False,none
199440,2607.18840,https://arxiv.org/abs/2607.18840,WorldScape Policy 2.0: Empowering Steerable World Action Modeling with Reasoning-Augmented Memory and In-Context Learning,2026-09-20 00:00:00+00:00,7.48,6.1623,544,579,-35,8.0,7.5,7.0,7.5,7.0,5.5,8.0,7.0,6.5,7.5,8.0,4.5,0.6916666666666667,,False,none
200456,2609.24379,https://arxiv.org/abs/2609.24379,Topographic Training Concentrates Causal Circuits Without Improving Neuron Monosemanticity,2026-09-21 00:00:00+00:00,7.24,5.8354,736,771,-35,7.5,7.0,6.5,7.5,8.0,7.0,7.0,6.5,5.0,6.5,8.0,6.5,0.7583333333333333,,False,none
196383,2609.18217,https://arxiv.org/abs/2609.18217,Measuring and Exploiting Implicit Trust in LLM Tool-Calling Pipelines,2026-09-16 00:00:00+00:00,8.32,7.8396,43,9,34,8.5,8.0,8.5,8.5,8.0,8.0,8.5,7.5,8.5,9.0,8.5,8.0,0.825,IEEE Standards Association,False,none
198621,2609.21908,https://arxiv.org/abs/2609.21908,CommitFlow: Semantic Commitment Verification and Local Correction for Long-Horizon Robot Manipulation VLA Execution,2026-09-18 00:00:00+00:00,7.28,6.0016,712,678,34,7.0,7.0,8.0,7.5,7.0,6.5,7.0,6.5,6.0,7.5,7.5,6.0,0.7683333333333333,National University of Defense Technology,False,none
199802,2609.23369,https://arxiv.org/abs/2609.23369,The Right Future for Action: Learning Action-Relevant Predictive States in World Action Models,2026-09-20 00:00:00+00:00,7.92,6.7158,235,269,-34,8.0,7.5,8.5,8.0,7.5,7.5,8.0,7.0,6.5,7.5,8.0,7.0,0.77,,False,none
197044,2603.02540,https://arxiv.org/abs/2603.02540,A Neuropsychologically Grounded Evaluation of LLM Cognitive Abilities,2026-09-17 00:00:00+00:00,7.12,5.8432,798,766,32,7.0,7.0,7.0,7.0,8.0,7.0,7.0,6.5,5.5,7.0,7.5,6.0,0.74,Korea Advanced Institute of Science and Technology,False,none
200200,2609.24165,https://arxiv.org/abs/2609.24165,APEXA: Execution-Integrity Enforcement for Multi-Agent LLM Automation of Synchrotron Data Reduction,2026-09-21 00:00:00+00:00,8.28,7.6258,51,19,32,8.0,8.0,9.0,8.5,8.0,7.0,8.5,8.0,8.5,8.5,8.5,7.0,0.7916666666666666,Argonne National Laboratory,False,none
200531,2609.24524,https://arxiv.org/abs/2609.24524,Preoperative Prediction of Microvascular Invasion in Hepatocellular Carcinoma by Integrating Multimodal Ultrasound and Clinical Data: A Multicenter Study,2026-09-21 00:00:00+00:00,7.52,6.327,516,484,32,8.0,6.5,8.0,8.0,7.0,8.0,7.0,6.5,6.5,7.0,7.5,7.5,0.7783333333333333,,False,none
196297,2609.18049,https://arxiv.org/abs/2609.18049,Regional Explanations via Causal Sufficiency and Necessity,2026-09-16 00:00:00+00:00,6.94,5.412,868,899,-31,7.0,7.5,6.5,6.5,7.0,6.0,7.0,7.0,5.5,6.0,7.5,4.0,0.7083333333333334,Guangdong University of Technology,False,none
198348,2609.21341,https://arxiv.org/abs/2609.21341,What Stops a Small Language Model From Driving a Database Agent,2026-09-18 00:00:00+00:00,8.42,7.2944,29,60,-31,8.0,8.0,9.0,9.0,8.5,9.0,7.5,7.0,8.0,8.5,8.5,8.0,0.7716666666666667,,False,none
198380,2609.21402,https://arxiv.org/abs/2609.21402,SIRA: Reasoning-Aware Surgical Instrument Segmentation via Query-Anchored Alignment,2026-09-18 00:00:00+00:00,7.02,5.763,839,808,31,7.0,7.5,6.5,7.0,7.0,6.5,7.0,7.0,6.0,6.5,7.5,5.0,0.72,Huazhong University of Science and Technology,False,none
199880,2609.23525,https://arxiv.org/abs/2609.23525,Beyond Encoder Fusion: Multi-View Discrete Token Augmentation for LLM-Based ASR,2026-09-20 00:00:00+00:00,7.3,5.907,698,729,-31,7.5,6.5,8.0,7.5,7.0,7.5,6.5,6.0,6.5,7.5,7.0,6.5,0.7566666666666666,,False,none
